,KQ[0],KQ[1],KQ[2],KQ[3],KQ[4],KQ[5],KQ[6],KQ[7],KQ[8],KQ[9],KQ[10],KQ[11],KQ[12],KQ[13],KQ[14],KQ[15],KQ[16],KQ[17],KQ[18],KQ[19],KQ[20],KQ[21],KQ[22],KQ[23],KQ[24],KQ[25],KQ[26]
09-06-2020,70,6,96,64,24,26,28,80,7,38,54,95,95,98,78,13,47,64,21,9,91,62,14,83,98,97,36
10-06-2020,30,60,74,43,9,14,3,53,42,96,11,14,39,96,31,61,56,38,67,63,14,66,87,12,48,34,61
11-06-2020,34,18,83,19,37,31,7,68,91,35,35,10,34,40,66,41,97,30,59,7,4,32,59,43,45,0,90
12-06-2020,3,77,49,55,84,0,80,22,46,24,70,8,39,46,34,33,48,83,54,28,71,69,97,34,40,3,9
13-06-2020,61,67,32,51,59,62,8,61,67,48,4,6,21,39,53,64,50,73,75,95,19,37,6,79,30,39,38
14-06-2020,74,94,93,14,61,72,28,39,79,85,49,8,7,6,53,32,83,9,68,6,94,2,13,78,1,49,53
15-06-2020,52,0,42,24,64,27,72,55,48,3,53,87,4,20,49,51,17,79,79,64,37,51,38,98,72,30,41
16-06-2020,62,45,97,41,99,6,7,31,87,19,40,5,7,88,19,48,26,34,30,45,4,92,90,57,71,40,4
17-06-2020,17,18,59,44,31,7,22,35,63,21,63,50,77,41,77,2,60,78,77,82,74,57,78,93,77,51,79
18-06-2020,89,20,24,14,17,80,89,46,23,8,32,80,72,93,21,94,2,77,94,84,92,57,99,0,18,6,50
19-06-2020,30,57,13,46,32,46,36,60,88,20,4,3,35,13,8,30,73,69,43,64,44,38,17,56,64,38,59
20-06-2020,69,37,84,79,76,18,84,98,28,64,90,42,58,78,54,60,80,45,58,99,80,72,89,31,17,13,59
21-06-2020,27,2,11,35,39,5,53,1,61,5,67,90,70,25,96,65,2,98,86,27,40,59,21,95,36,4,99
22-06-2020,17,83,6,9,30,5,56,93,33,38,49,17,62,7,49,25,5,21,33,26,88,43,19,43,52,22,9
23-06-2020,62,56,1,66,38,31,43,36,21,38,33,65,6,33,76,20,44,94,30,67,47,89,42,52,70,54,1
24-06-2020,10,59,29,1,50,30,95,59,79,54,83,20,9,96,26,45,60,87,99,30,38,66,39,19,78,49,67
25-06-2020,82,51,46,74,9,77,81,20,28,94,11,4,70,20,87,76,28,74,80,33,22,13,79,98,72,42,92
26-06-2020,16,55,62,73,97,28,27,48,67,70,38,14,27,4,94,46,34,37,52,58,21,31,2,16,38,31,22
27-06-2020,36,90,98,78,66,87,36,61,79,94,39,6,10,97,81,31,34,99,36,20,41,7,48,25,35,52,46
28-06-2020,51,90,85,93,22,79,53,43,64,41,78,53,23,59,24,86,95,43,38,50,42,85,92,10,92,90,9
29-06-2020,20,82,56,57,78,8,15,14,90,45,66,19,90,0,37,52,81,71,74,46,52,26,12,78,29,76,28
30-06-2020,29,78,27,89,36,50,79,19,49,93,17,56,75,56,92,19,42,71,68,30,61,58,37,10,53,36,64
01-07-2020,35,61,43,97,53,68,2,71,85,95,21,65,74,87,28,88,55,49,43,96,4,26,37,86,91,0,55
02-07-2020,29,4,80,38,87,90,85,51,31,87,1,84,56,35,53,24,27,22,86,12,59,60,48,76,51,95,79
03-07-2020,27,19,17,28,49,57,52,28,70,11,39,82,84,2,46,42,29,52,16,78,89,58,47,32,27,98,6
04-07-2020,75,17,75,79,8,55,85,99,40,7,11,80,8,32,6,40,99,89,95,87,17,51,70,33,7,54,19
05-07-2020,70,0,41,24,1,67,58,81,55,94,41,16,56,98,52,90,11,16,11,43,25,44,56,59,77,50,98
06-07-2020,70,22,83,61,64,17,81,9,8,2,8,84,72,72,86,21,5,97,46,92,67,93,88,47,65,22,9
07-07-2020,60,82,67,28,97,79,81,30,74,84,6,2,17,9,56,4,30,77,3,83,11,16,49,58,22,80,41
08-07-2020,83,12,37,74,94,93,87,42,90,53,60,38,0,33,3,77,91,55,50,60,34,5,64,9,15,47,36
09-07-2020,91,97,17,80,42,10,94,41,71,53,16,47,23,77,14,75,20,70,13,47,33,74,90,88,89,21,20
10-07-2020,69,76,22,64,12,64,72,34,80,59,77,86,54,93,21,71,93,86,55,95,31,55,86,32,64,28,7
11-07-2020,16,57,62,87,35,13,97,86,19,4,49,93,45,28,41,28,90,48,28,26,17,88,18,36,9,56,74
12-07-2020,90,8,24,93,30,17,93,24,8,18,92,37,71,62,0,47,79,94,15,76,42,48,11,68,65,15,60
13-07-2020,8,9,0,0,28,48,40,7,26,15,56,66,19,33,6,72,90,93,80,83,84,4,47,43,90,87,20
14-07-2020,89,41,39,26,73,61,88,78,60,17,36,82,41,20,96,39,62,23,3,68,16,91,18,20,6,28,41
15-07-2020,2,47,37,1,91,34,61,81,58,85,82,11,94,42,4,99,50,41,18,43,61,0,50,97,52,25,37
16-07-2020,11,88,27,90,8,46,97,35,84,8,75,24,39,86,82,22,25,59,90,8,67,65,57,1,44,98,12
17-07-2020,14,7,79,85,13,91,41,96,1,50,95,13,2,28,50,16,78,68,96,89,15,98,22,5,38,35,59
18-07-2020,86,92,70,82,15,87,43,33,19,25,73,57,70,23,23,21,44,71,79,88,0,83,3,63,8,16,62
19-07-2020,34,81,14,19,34,2,14,69,11,71,6,94,39,41,78,66,80,59,78,39,50,43,8,12,66,4,29
20-07-2020,29,51,90,87,27,99,50,86,89,72,71,12,5,36,37,32,35,22,62,38,48,29,6,7,18,41,35
21-07-2020,88,23,19,63,36,86,44,46,73,10,42,43,97,36,92,44,45,21,66,24,92,87,1,49,33,42,74
22-07-2020,42,85,75,96,55,55,64,74,44,7,39,16,16,94,26,62,94,16,3,74,97,88,15,79,38,13,83
23-07-2020,92,44,61,35,30,0,7,17,32,90,21,50,56,67,55,76,5,85,35,19,67,42,32,65,3,69,10
24-07-2020,97,31,52,58,73,25,23,80,5,72,22,32,15,54,54,26,29,70,57,94,69,19,83,52,83,16,24
25-07-2020,8,55,22,99,30,69,59,68,11,54,47,79,10,26,80,2,9,98,1,40,65,25,85,7,48,4,17
26-07-2020,54,72,53,13,19,98,0,97,89,40,60,17,9,56,87,96,88,58,1,35,12,96,91,67,37,59,11
27-07-2020,31,99,43,48,49,67,36,17,77,42,83,55,68,38,90,6,89,54,14,35,50,36,91,96,1,79,25
28-07-2020,82,51,5,53,11,52,98,59,92,33,7,99,92,51,7,78,82,28,16,57,31,57,70,32,23,34,45
29-07-2020,17,86,79,81,27,49,79,93,98,70,6,49,53,13,90,29,66,9,92,95,62,17,71,78,23,54,64
30-07-2020,63,11,37,23,81,31,86,72,13,41,11,0,21,12,4,70,2,38,72,89,14,64,41,95,97,23,39
31-07-2020,62,52,87,66,2,56,29,3,15,17,71,46,71,92,32,35,5,93,95,71,28,12,33,42,81,3,87
01-08-2020,12,1,79,79,69,1,6,91,59,4,34,43,96,56,65,3,75,90,71,48,44,29,87,23,97,63,1
02-08-2020,11,4,23,25,95,99,57,8,56,61,30,13,12,55,67,80,82,64,0,70,93,92,19,3,6,0,71
03-08-2020,36,39,99,88,90,10,55,56,92,5,84,28,22,19,83,15,89,32,54,59,64,95,24,65,35,36,49
04-08-2020,17,82,47,75,59,8,44,1,83,88,14,56,6,70,1,7,57,39,50,71,40,1,38,21,74,87,38
05-08-2020,96,77,50,96,58,29,59,28,39,0,84,27,8,45,95,91,48,72,91,23,39,61,53,14,30,9,34
06-08-2020,75,75,55,86,60,86,66,68,28,24,70,29,31,68,2,51,18,19,35,45,27,63,9,47,81,65,90
07-08-2020,14,14,74,35,97,81,38,81,89,65,79,21,83,30,39,63,38,71,45,84,82,13,90,30,53,7,50
08-08-2020,58,95,43,43,52,20,48,7,84,26,72,76,19,40,47,86,4,75,58,38,87,55,77,41,59,88,17
09-08-2020,38,35,46,85,48,45,96,8,73,17,42,45,55,72,43,91,1,21,73,25,59,70,79,24,74,5,6
10-08-2020,28,31,44,12,62,45,68,1,16,92,17,41,70,22,55,44,44,37,2,91,40,59,80,84,8,75,46
11-08-2020,28,36,59,99,45,8,59,73,28,52,39,67,43,30,52,75,26,12,52,83,77,38,2,3,25,23,95
12-08-2020,52,71,12,56,11,60,62,75,65,50,48,41,97,6,40,25,44,91,74,83,31,32,23,21,31,17,89
13-08-2020,57,75,9,22,7,69,5,9,76,54,53,47,79,29,89,68,60,21,98,7,65,44,70,6,55,33,21
14-08-2020,14,6,90,68,9,65,26,55,22,47,86,14,28,49,33,22,4,62,65,61,14,51,54,7,12,9,56
15-08-2020,80,83,8,42,13,77,36,45,11,58,23,29,57,5,98,53,97,34,45,41,91,29,88,65,61,4,89
16-08-2020,47,38,51,27,43,12,53,4,84,28,95,62,14,72,18,98,21,41,47,14,18,52,96,0,25,22,27
17-08-2020,48,85,25,7,38,41,44,29,93,43,71,52,32,22,94,43,52,34,17,88,48,51,28,88,3,36,96
18-08-2020,37,61,42,11,4,93,10,98,47,6,14,45,84,64,40,52,55,49,3,98,57,79,39,4,52,47,7
19-08-2020,1,13,16,29,11,75,1,22,92,91,29,48,9,70,5,61,26,67,60,56,95,96,76,52,29,37,39
20-08-2020,80,11,16,70,10,48,37,97,5,90,51,60,55,57,7,11,87,21,23,63,6,69,60,58,24,95,88
21-08-2020,54,99,5,39,64,90,34,94,13,22,48,41,53,76,48,6,36,66,22,88,76,55,72,74,39,50,36
22-08-2020,35,88,64,14,14,36,35,89,40,95,70,79,28,35,75,88,73,85,9,13,48,52,23,8,92,33,34
23-08-2020,41,73,10,70,79,18,2,15,20,40,76,77,57,99,38,96,88,62,2,11,67,9,48,15,73,13,14
24-08-2020,16,56,69,19,33,57,59,8,55,27,5,24,74,1,1,61,0,80,85,26,19,93,52,79,66,4,62
25-08-2020,59,80,12,74,6,19,31,85,6,26,90,99,30,38,44,43,99,61,12,84,88,27,52,83,61,90,23
26-08-2020,82,97,35,57,14,81,95,68,31,6,96,16,86,83,91,16,48,0,42,58,48,67,8,86,64,24,88
27-08-2020,96,10,90,46,35,20,82,70,2,5,68,84,83,33,64,57,23,45,36,74,97,15,75,18,52,75,97
28-08-2020,48,23,45,75,4,86,21,27,88,32,69,69,60,13,54,88,25,54,82,20,37,92,39,38,64,16,45
29-08-2020,5,59,90,83,10,26,90,38,53,58,51,54,30,65,35,88,16,33,84,85,2,3,44,80,28,88,1
30-08-2020,83,82,48,53,3,48,19,86,89,23,71,0,30,81,60,51,24,80,1,54,39,12,55,44,91,83,45
31-08-2020,58,4,84,0,69,19,34,67,92,47,71,91,11,25,24,74,21,18,70,73,57,6,3,17,60,86,88
01-09-2020,57,11,93,92,87,52,99,19,78,72,99,56,45,67,45,67,49,32,72,14,82,46,71,56,40,93,59
02-09-2020,48,39,6,58,58,59,36,94,21,75,91,30,98,46,66,70,74,42,33,2,37,89,26,0,66,95,71
03-09-2020,80,77,94,34,21,61,93,49,36,98,83,97,82,69,97,69,88,82,31,21,38,48,54,96,41,59,83
04-09-2020,80,7,12,81,83,84,64,10,75,79,11,52,42,34,1,80,42,91,61,83,52,65,25,49,34,0,86
05-09-2020,85,30,42,61,24,73,14,61,19,41,70,44,31,2,92,13,3,66,57,74,99,34,27,70,23,25,0
06-09-2020,93,78,13,65,68,41,96,15,12,1,93,20,56,98,54,56,66,0,72,51,25,95,84,95,98,60,58
07-09-2020,53,52,25,55,15,61,48,54,52,11,69,92,93,3,94,75,35,55,91,43,38,61,37,62,23,9,49
08-09-2020,22,49,16,73,94,34,5,55,43,55,57,91,12,91,17,9,98,64,55,33,91,58,69,85,56,31,83
09-09-2020,0,19,93,27,11,20,2,93,79,16,37,33,23,40,33,10,90,24,89,97,20,88,36,24,14,68,90
10-09-2020,20,53,53,95,7,33,82,42,19,75,93,28,4,87,6,41,94,16,9,70,2,5,40,9,4,40,7
11-09-2020,29,28,85,40,68,95,56,5,52,91,89,21,68,79,51,48,93,81,34,21,25,93,54,32,55,53,13
12-09-2020,80,5,71,29,57,61,52,18,50,3,32,14,51,21,61,24,78,97,80,73,57,87,53,84,4,19,61
13-09-2020,63,41,65,92,61,92,23,39,99,99,35,84,8,78,4,80,48,44,1,94,40,24,15,50,29,64,1
14-09-2020,89,85,95,27,63,1,78,87,93,17,59,31,9,33,82,85,79,89,39,62,64,38,31,61,43,88,35
15-09-2020,30,9,82,69,89,32,41,37,53,63,21,18,52,67,11,43,39,87,6,29,11,59,54,18,35,8,52
16-09-2020,82,20,29,61,92,83,21,11,40,93,52,87,74,59,33,19,88,94,54,40,86,43,51,33,97,12,32
17-09-2020,70,85,9,41,31,53,81,30,64,48,14,31,61,76,42,6,38,73,97,69,96,56,78,60,34,96,28
18-09-2020,90,62,30,41,20,98,3,80,68,74,97,12,76,36,40,33,30,12,88,37,99,12,63,1,23,53,45
19-09-2020,4,88,68,67,79,82,73,93,89,43,53,24,13,8,53,13,86,92,36,94,86,78,22,95,31,14,68
20-09-2020,42,0,82,97,31,57,21,49,97,93,57,5,35,52,79,70,87,97,6,22,27,32,74,54,6,81,61
21-09-2020,57,81,51,84,19,98,37,95,47,11,64,13,54,96,74,64,2,36,47,17,39,91,63,29,35,21,49
22-09-2020,86,69,0,47,26,76,61,17,97,86,87,88,67,58,74,38,45,9,93,33,84,90,46,6,25,86,80
23-09-2020,11,67,32,37,37,42,69,36,87,67,31,10,61,74,20,18,93,63,11,26,51,41,1,35,42,99,86
24-09-2020,82,56,3,91,92,93,30,91,69,50,67,92,48,86,69,67,74,42,43,5,80,5,79,66,61,99,84
25-09-2020,18,91,11,13,94,33,34,95,40,7,49,1,34,40,15,1,17,93,37,7,72,78,18,2,77,78,65
26-09-2020,69,24,53,97,5,35,28,86,64,15,88,85,68,74,15,50,29,84,83,13,91,83,34,51,22,76,79
27-09-2020,46,31,59,69,58,64,96,52,8,13,20,50,11,40,71,91,73,86,73,78,16,68,30,86,44,17,33
28-09-2020,31,85,59,96,88,36,85,49,76,90,57,8,58,99,82,21,56,49,16,4,23,38,78,38,84,98,39
29-09-2020,23,12,11,21,81,33,98,91,80,97,48,68,10,42,28,97,60,83,94,72,0,39,89,19,36,93,42
30-09-2020,68,23,97,68,12,92,45,76,54,71,48,47,23,88,43,21,49,40,8,75,21,53,11,5,19,2,58
01-10-2020,18,94,90,23,37,92,68,34,72,95,29,1,67,2,60,42,34,23,16,65,69,18,86,16,63,89,61
02-10-2020,0,57,2,1,91,79,86,62,37,79,90,83,30,49,49,7,54,28,31,93,21,80,21,90,38,21,2
03-10-2020,97,96,12,94,41,68,71,36,33,65,83,73,77,96,81,43,6,62,80,97,70,23,52,13,88,30,4
04-10-2020,89,25,89,90,94,9,80,7,68,28,6,59,94,30,90,66,63,97,18,92,48,21,52,48,20,49,44
05-10-2020,23,94,92,79,91,87,78,91,22,44,45,66,4,44,29,23,42,15,26,85,13,76,94,77,26,71,45
06-10-2020,65,85,31,53,81,71,57,27,92,86,35,67,29,57,40,83,76,99,89,53,48,54,38,51,93,6,50
07-10-2020,65,39,53,15,62,15,94,98,9,36,30,89,12,90,67,38,84,93,15,84,19,20,75,70,44,41,3
08-10-2020,26,1,21,6,89,76,75,25,91,24,90,76,68,41,92,94,19,89,69,46,79,25,4,37,76,30,73
09-10-2020,41,99,47,38,42,47,21,4,66,38,87,53,9,47,14,1,88,33,2,25,13,40,71,22,1,63,96
10-10-2020,48,93,77,71,25,59,43,77,19,1,23,71,82,57,98,74,14,86,2,84,66,48,3,83,29,19,72
11-10-2020,94,66,8,9,11,72,18,68,20,56,12,11,26,37,73,25,49,4,73,60,65,0,78,46,65,39,35
12-10-2020,18,58,40,38,20,5,35,65,96,10,10,71,14,42,76,65,31,3,4,84,96,33,95,71,75,28,12
13-10-2020,66,81,95,87,4,38,61,24,22,78,16,60,84,89,49,56,35,75,20,23,94,38,63,14,30,2,51
14-10-2020,16,9,19,62,17,16,42,4,26,76,35,95,96,3,27,25,91,82,13,5,60,26,50,14,81,62,38
15-10-2020,28,40,67,22,0,29,34,34,13,47,12,60,79,15,18,57,5,12,2,51,85,80,56,33,79,50,26
16-10-2020,8,8,31,97,17,95,64,10,88,41,62,16,4,61,40,14,43,98,87,21,85,50,57,0,1,21,4
17-10-2020,69,69,51,2,29,97,79,45,38,21,70,48,14,78,18,38,35,0,11,33,92,49,1,13,0,9,18
18-10-2020,19,60,84,0,94,91,42,13,12,51,26,46,8,52,27,92,92,32,66,52,75,67,83,54,0,56,62
19-10-2020,25,95,4,90,76,64,83,8,20,35,88,23,81,47,7,44,67,67,28,18,34,18,91,46,19,77,9
20-10-2020,57,18,17,70,76,81,37,64,94,0,26,97,23,1,85,30,10,36,37,39,25,53,25,92,72,64,10
21-10-2020,43,11,3,99,53,49,90,57,96,25,70,87,27,16,70,79,58,15,72,54,70,15,51,61,62,64,2
22-10-2020,79,96,95,78,40,40,48,16,4,72,15,32,84,41,38,16,60,4,6,37,8,16,31,96,81,35,0
23-10-2020,25,98,24,54,63,79,70,22,71,95,40,2,79,32,5,61,64,8,28,5,24,0,92,31,65,26,44
24-10-2020,28,63,90,61,26,47,6,57,61,55,84,85,82,59,80,37,24,79,61,48,92,84,80,71,87,68,9
25-10-2020,36,77,5,55,51,98,12,82,56,34,94,48,39,83,69,71,42,38,7,51,39,86,6,36,94,51,30
26-10-2020,46,34,24,63,86,8,54,90,59,13,30,81,81,84,19,1,90,72,11,8,4,92,53,46,36,75,50
27-10-2020,38,85,79,19,69,68,95,13,5,27,36,41,45,91,79,31,92,28,34,46,81,11,75,61,65,4,57
28-10-2020,7,94,83,82,34,16,2,59,9,80,85,82,40,42,76,11,16,95,48,88,58,13,4,10,38,1,64
29-10-2020,36,85,89,45,48,27,30,39,63,46,90,80,39,6,81,84,54,82,58,42,12,76,15,60,13,7,55
30-10-2020,83,78,66,63,21,75,28,81,26,81,34,8,55,1,58,21,46,20,90,69,81,95,20,31,79,57,65
31-10-2020,10,94,74,35,31,13,33,6,61,42,32,87,49,60,15,52,45,60,53,62,88,88,35,49,16,74,48
01-11-2020,59,78,73,68,53,2,38,90,94,56,65,82,74,89,63,33,1,83,93,35,7,26,93,77,88,48,66
02-11-2020,61,83,97,69,90,40,9,88,70,9,48,79,63,48,27,49,84,54,99,72,2,27,9,92,68,13,73
03-11-2020,18,46,37,81,76,99,27,70,42,38,34,80,15,45,41,92,32,4,69,12,12,30,34,24,57,0,66
04-11-2020,21,81,53,50,17,86,70,18,53,11,51,98,53,72,25,57,88,91,97,36,74,56,35,38,83,60,1
05-11-2020,25,16,89,95,40,98,10,67,34,87,84,17,11,32,69,95,45,30,5,16,99,48,48,67,44,80,98
06-11-2020,71,94,59,93,4,1,44,7,64,85,46,99,72,72,32,68,27,68,43,71,26,30,72,26,86,10,65
07-11-2020,56,83,70,8,12,87,87,61,63,26,1,16,50,63,95,44,39,43,88,32,80,4,58,48,67,89,17
08-11-2020,11,9,21,47,44,91,28,77,33,56,37,96,4,12,68,14,87,51,21,26,29,27,66,57,38,85,15
09-11-2020,47,58,37,31,59,93,60,98,40,82,41,21,45,24,78,62,48,24,73,86,89,70,69,8,99,72,3
10-11-2020,74,47,62,59,10,92,73,18,73,64,58,69,69,20,35,80,51,42,94,4,96,33,18,62,71,86,97
11-11-2020,42,47,91,71,63,66,64,40,4,29,30,53,95,2,49,14,56,37,45,41,17,26,49,3,40,42,11
12-11-2020,16,27,27,86,72,73,88,71,67,30,13,94,51,42,13,7,43,98,77,40,39,5,39,80,54,57,20
13-11-2020,87,4,54,96,64,73,45,96,47,2,31,1,85,85,14,1,59,79,89,42,30,88,16,49,22,38,30
14-11-2020,6,82,46,51,40,22,15,48,22,67,12,84,83,96,12,64,70,64,71,9,77,45,37,76,13,81,4
15-11-2020,18,95,23,62,87,40,70,42,54,53,94,86,2,93,40,12,36,22,83,30,57,8,26,91,19,49,68
16-11-2020,30,94,87,44,20,79,88,28,23,35,21,55,59,25,24,10,99,96,2,46,54,86,60,40,43,27,61
17-11-2020,93,78,29,18,99,32,85,26,10,25,46,69,54,26,22,35,75,26,64,86,62,77,29,50,5,86,27
18-11-2020,30,30,88,43,2,68,5,58,16,68,60,5,20,49,38,96,71,67,41,91,99,6,78,56,12,90,64
19-11-2020,17,4,67,62,37,34,5,7,98,63,88,20,16,76,5,96,64,73,91,35,58,95,41,58,86,92,97
20-11-2020,80,93,73,3,90,48,31,24,32,55,18,75,32,87,97,12,53,96,56,57,12,86,36,6,13,81,10
21-11-2020,61,47,85,91,48,19,84,97,33,7,79,45,53,48,87,39,17,68,82,87,41,34,67,90,17,62,80
22-11-2020,96,99,7,71,57,56,86,67,76,81,18,83,23,65,49,52,7,42,28,55,22,0,70,67,22,91,6
23-11-2020,43,52,47,93,77,61,45,23,78,74,77,36,0,76,27,1,19,9,58,98,78,6,48,40,25,73,91
24-11-2020,64,1,5,6,83,65,2,35,96,74,41,71,55,41,18,6,45,3,51,38,6,92,20,60,28,45,90
25-11-2020,36,61,54,2,92,57,84,48,92,85,5,8,72,32,68,25,90,37,35,79,69,42,75,39,0,97,81
26-11-2020,71,54,86,58,15,12,42,63,56,8,75,96,88,46,45,92,88,83,70,62,14,92,60,56,66,44,8
27-11-2020,26,52,28,5,33,2,42,86,18,69,53,95,85,13,66,69,3,69,81,19,20,67,8,49,73,98,56
28-11-2020,64,59,64,77,44,33,55,16,84,9,23,47,30,8,96,8,42,70,6,57,67,90,96,11,25,92,99
29-11-2020,69,22,11,55,54,54,39,88,5,26,85,9,97,49,56,49,82,96,72,56,30,52,18,17,5,24,46
30-11-2020,4,56,84,98,27,85,89,74,8,81,48,1,19,23,64,45,46,15,99,52,49,84,13,31,87,25,41
01-12-2020,7,9,71,50,49,50,11,12,43,36,27,58,99,32,58,65,80,84,13,36,93,19,68,49,62,8,0
02-12-2020,17,78,32,74,96,20,19,87,65,78,24,20,13,63,71,57,82,10,23,4,14,33,87,12,58,47,38
03-12-2020,11,57,20,64,95,85,97,8,97,55,11,48,85,21,11,24,28,12,96,52,42,47,95,47,76,6,17
04-12-2020,49,55,83,87,82,4,11,26,15,40,47,70,9,75,3,19,75,18,90,93,7,35,8,76,9,67,89
05-12-2020,5,80,39,4,19,68,67,48,92,34,91,60,12,59,37,55,24,99,96,43,21,90,71,74,38,1,24
06-12-2020,53,89,61,4,68,85,54,78,50,47,32,6,69,49,3,79,68,79,16,10,3,84,5,56,95,80,13
07-12-2020,29,30,58,74,87,85,20,9,92,58,29,43,18,82,25,97,25,92,29,28,37,63,92,57,13,28,51
08-12-2020,20,98,7,17,27,40,79,50,85,16,43,12,7,28,42,76,39,31,39,37,36,68,73,92,26,2,19
09-12-2020,41,10,82,9,48,38,46,0,73,78,55,83,57,30,92,10,42,55,74,30,90,87,3,19,54,86,38
10-12-2020,35,2,74,46,14,26,11,29,35,77,62,32,80,44,90,94,33,33,87,25,47,20,71,91,33,18,1
11-12-2020,51,48,49,26,48,96,53,41,83,9,66,95,59,26,70,3,86,45,79,88,2,48,21,40,47,74,83
12-12-2020,45,18,50,13,86,20,5,99,26,35,89,75,86,4,97,12,1,87,12,1,56,71,74,18,78,26,29
13-12-2020,28,66,86,26,99,53,49,0,40,47,35,33,98,90,82,70,39,6,87,2,58,62,63,20,81,62,42
14-12-2020,76,89,39,74,54,31,96,60,88,19,76,37,14,33,21,62,98,59,89,61,36,66,77,22,98,71,47
15-12-2020,81,76,11,75,41,25,41,38,49,67,97,17,72,90,39,7,44,31,1,59,97,2,81,82,53,34,20
16-12-2020,63,56,85,33,26,31,52,88,40,65,84,72,99,38,97,33,16,32,28,69,2,15,9,64,33,26,85
17-12-2020,50,92,52,97,35,95,0,61,94,99,68,45,24,97,51,60,15,95,54,94,26,92,14,44,10,88,26
18-12-2020,54,86,74,31,4,47,97,13,53,97,0,37,17,50,61,7,4,22,48,78,31,5,94,45,48,80,34
19-12-2020,70,36,57,46,24,16,68,57,95,13,29,61,37,31,27,8,7,45,93,13,60,24,45,17,77,58,34
20-12-2020,88,38,93,90,16,69,69,10,13,45,51,38,89,39,10,94,66,11,9,20,54,7,31,25,0,89,26
21-12-2020,93,12,93,60,88,85,85,99,97,11,47,27,18,98,2,83,37,80,17,79,76,44,36,89,79,85,38
22-12-2020,13,62,79,80,6,2,8,75,76,71,0,61,28,92,52,87,85,16,79,64,62,67,36,53,60,43,90
23-12-2020,88,15,28,95,23,80,81,76,17,48,98,7,98,98,13,85,97,86,48,19,92,32,12,11,44,27,22
24-12-2020,93,55,25,97,58,66,43,62,74,92,6,44,5,75,65,94,35,43,5,29,14,98,89,64,49,62,24
25-12-2020,87,91,72,22,12,3,51,35,52,11,35,80,76,96,14,59,93,67,55,49,50,49,86,61,54,23,49
26-12-2020,87,36,1,27,98,89,98,76,43,48,98,96,64,63,32,73,49,11,74,86,84,14,29,75,35,36,48
27-12-2020,71,70,20,15,13,97,83,66,49,94,97,8,42,51,35,15,97,9,7,97,16,10,77,31,33,58,19
28-12-2020,90,23,34,27,66,59,65,55,9,58,21,41,18,86,14,63,11,74,49,64,65,52,3,70,6,44,84
29-12-2020,11,28,82,50,21,2,17,41,81,17,79,46,65,85,29,10,87,12,2,0,7,21,32,45,6,39,17
30-12-2020,5,34,30,3,58,86,41,82,27,59,48,68,22,79,64,76,30,97,0,92,33,91,25,12,77,35,86
31-12-2020,50,2,41,7,22,32,4,36,69,4,45,8,61,2,77,24,16,46,57,5,30,10,7,11,8,0,69
01-01-2021,85,81,68,90,55,57,37,39,86,66,25,33,26,23,89,76,77,39,87,75,45,65,10,81,14,8,11
02-01-2021,81,27,86,10,6,36,95,4,19,32,2,13,83,55,55,96,30,51,78,23,67,57,83,68,19,29,12
03-01-2021,32,10,60,52,6,54,71,41,24,68,18,87,40,72,52,28,60,14,55,4,97,93,31,16,59,91,25
04-01-2021,88,95,46,80,26,79,71,75,95,14,34,9,21,9,12,16,14,43,88,51,80,97,27,39,14,63,71
05-01-2021,76,36,42,76,4,17,47,68,54,54,37,23,14,88,65,96,4,98,85,30,57,66,98,9,24,70,83
06-01-2021,2,47,11,77,43,80,89,29,71,81,10,21,53,19,45,19,29,96,27,97,67,40,49,12,8,46,32
07-01-2021,54,62,45,81,44,66,70,14,98,57,88,87,89,46,14,18,49,84,71,9,40,84,41,62,93,15,34
08-01-2021,26,27,49,26,52,37,62,86,54,72,33,43,47,60,34,98,69,65,6,71,94,3,62,30,0,77,61
09-01-2021,64,56,15,88,90,30,16,87,88,29,73,23,90,11,38,84,74,15,95,65,51,0,77,54,40,2,17
10-01-2021,46,72,85,65,36,47,85,14,14,90,47,15,54,9,70,70,41,63,74,64,17,92,8,54,95,68,29
11-01-2021,7,80,67,48,53,89,13,65,41,75,91,17,6,83,20,10,44,30,59,77,17,8,40,41,7,60,35
12-01-2021,92,55,91,1,63,53,51,48,1,72,20,82,79,16,71,72,5,53,36,1,11,79,6,92,77,82,56
13-01-2021,69,16,76,9,36,72,69,14,85,47,95,29,13,54,86,71,78,59,62,58,88,46,60,13,35,71,99
14-01-2021,38,32,62,10,51,80,73,11,63,8,93,95,30,70,9,82,63,17,19,50,42,48,62,60,4,10,95
15-01-2021,85,97,48,26,60,22,42,77,3,3,43,31,16,48,80,14,28,29,28,96,0,5,85,13,33,47,58
16-01-2021,46,27,16,38,64,67,0,37,32,60,41,68,8,97,8,92,34,48,49,61,68,25,24,15,76,85,71
17-01-2021,95,64,16,11,94,67,1,63,80,62,64,91,36,25,8,65,51,12,70,74,2,0,66,43,98,97,87
18-01-2021,49,84,58,77,5,38,86,20,41,53,2,17,4,38,49,97,8,35,25,95,94,21,78,59,13,69,23
19-01-2021,77,56,1,83,21,39,93,38,80,20,50,33,22,19,48,13,84,27,97,3,48,46,16,67,96,55,52
20-01-2021,45,48,11,40,15,81,80,33,2,70,0,36,38,75,28,55,61,99,5,81,70,67,61,68,37,41,91
