,KQ[0],KQ[1],KQ[2],KQ[3],KQ[4],KQ[5],KQ[6],KQ[7],KQ[8],KQ[9],KQ[10],KQ[11],KQ[12],KQ[13],KQ[14],KQ[15],KQ[16],KQ[17],KQ[18],KQ[19],KQ[20],KQ[21],KQ[22],KQ[23],KQ[24],KQ[25],KQ[26]
09-09-2019,52783,917,80560,79345,91923,74919,39678,73482,57620,57438,7070,2064,9086,2034,9628,2868,8765,17,4251,2931,217,457,448,4,16,26,91
10-09-2019,82811,67742,7532,17147,41927,52858,4482,77612,32073,56974,1417,4068,3870,8223,236,2816,2298,6775,6825,4215,251,547,387,24,71,43,6
11-09-2019,53841,32820,25167,87437,47263,87736,39104,77049,87267,59769,712,9112,5141,699,1353,2864,118,1164,3105,7669,12,963,648,61,74,77,7
12-09-2019,75717,46105,80273,26932,82563,42814,92189,81894,26636,46955,8823,1303,3064,4856,2720,9697,3267,5228,1266,4747,526,221,924,15,64,70,80
13-09-2019,82182,68797,12518,28491,88892,99144,42486,82318,97756,62567,1784,5609,8270,4080,3437,3692,524,6079,7520,3544,503,374,333,48,79,26,38
14-09-2019,81843,53557,76583,53032,86806,23148,62208,500,46350,1197,9368,6620,3970,7712,1187,3565,6327,1125,6169,1037,689,673,268,34,57,56,37
15-09-2019,42303,57562,2519,7032,21265,62510,18228,379,92646,52511,7856,5596,1039,9868,5463,5588,2429,7797,4374,5673,687,961,648,88,42,12,89
16-09-2019,3797,21429,86632,32396,95400,1,36780,20709,38515,87616,667,8593,6709,8510,1066,3762,3054,8327,8399,4645,30,593,347,24,78,2,62
17-09-2019,86201,44072,82825,80905,94169,9372,68711,2728,91707,18548,5011,4252,9315,8024,7475,4649,5915,3234,9549,2253,67,161,641,57,82,78,49
18-09-2019,10846,9403,36095,54578,56910,61229,6208,42636,85233,25649,2154,9378,4047,6421,5542,8919,5530,497,6647,9770,539,467,822,41,85,6,93
19-09-2019,80620,39822,69856,74778,50068,14155,18910,84788,56245,45623,21,6,5561,6930,3805,1380,2804,2825,649,998,560,879,372,85,27,74,84
20-09-2019,2376,28487,31125,61008,80165,48033,96770,26101,29253,40460,4440,6056,7593,8101,2498,1355,30,6556,8453,3044,86,834,46,35,83,88,44
21-09-2019,71778,84659,1187,44538,36962,85192,76821,42114,42592,31637,8475,6847,9186,7840,8774,9803,6520,7922,4893,7860,437,705,667,37,56,84,9
22-09-2019,3074,25607,77712,1518,80170,25068,32786,33592,91388,14079,2504,1,9508,9172,5478,2438,6310,6043,2369,8892,705,286,883,70,2,5,94
23-09-2019,92329,47959,26660,46653,76726,35718,23527,80086,9088,57142,3441,7277,3981,9331,5020,9683,5275,9588,6383,5562,43,818,113,11,85,53,5
24-09-2019,33024,65468,69336,28902,12601,13135,54286,45672,50823,92492,6982,8333,9808,1556,3302,4592,1425,9387,740,6873,911,705,116,83,26,2,80
25-09-2019,87259,76213,72524,92822,82803,72527,27831,67676,89623,53389,7407,1098,7049,7405,8088,3384,7159,1292,4067,5088,403,607,30,35,36,73,99
26-09-2019,83657,83729,65071,7225,81256,820,61316,16376,6502,37581,723,3898,9827,6212,6854,8517,1768,6715,7835,4283,589,92,884,0,85,97,79
27-09-2019,98278,81201,23668,16446,79568,4190,53102,60629,76636,92133,1723,1954,4764,54,4458,754,3811,2723,9929,2364,78,177,76,99,57,92,7
28-09-2019,59416,23193,71438,72814,53912,39754,7839,82168,63846,88812,1506,976,6684,6020,2923,2672,4829,2859,9460,6143,827,241,857,9,37,60,8
29-09-2019,37124,23134,14136,4986,2258,65270,59659,44039,37580,40788,5543,9480,2721,6062,6329,9709,9462,6681,5533,7152,684,494,885,68,35,72,43
30-09-2019,91964,44486,20614,37194,24720,23165,87427,5300,88699,85915,395,3752,4346,5872,1675,5698,2798,3030,6336,1915,557,981,969,27,77,33,11
01-10-2019,19515,79821,18986,56666,15629,96093,51215,19332,14533,48953,6988,2749,8785,7528,3898,6097,3396,1008,8063,3,414,57,580,78,45,16,7
02-10-2019,23881,29195,26316,95673,52110,4588,34581,68904,37074,56931,8261,8356,8670,9496,6776,4853,9426,1215,317,3351,409,725,612,81,74,98,57
03-10-2019,17227,10166,42373,61482,48381,57254,84859,30619,30852,40327,3574,3825,4439,8107,2577,6161,3675,2328,5035,9901,351,344,775,59,67,14,92
04-10-2019,78051,50790,13999,29250,45321,16340,24893,74346,9799,54441,5156,1119,4688,9950,3970,650,4029,374,2624,7467,122,376,898,52,92,91,62
05-10-2019,4752,41831,15044,57125,13866,91576,24369,76958,54878,42913,1302,5506,4871,4492,4891,6452,6846,4840,6942,9875,916,171,364,4,9,11,50
06-10-2019,24275,61941,3566,31129,3794,46930,3222,34882,11440,36335,8792,4604,6978,5867,6663,2577,2330,1212,3491,588,556,360,726,24,49,14,56
07-10-2019,94200,5557,44803,71106,88535,78799,20943,70764,28614,39888,5893,3865,1217,1589,8116,2975,2164,247,2280,295,647,383,829,54,24,74,85
08-10-2019,77901,30229,89226,79477,29863,61937,99393,88735,22156,52131,8197,2511,8454,3469,7968,1389,7005,9250,4589,2482,245,938,274,21,48,18,68
09-10-2019,65084,40720,61170,60426,19784,78270,60921,10581,33332,84639,572,1050,3893,9978,8866,3698,2635,3222,4808,2597,927,953,430,33,48,64,34
10-10-2019,44946,42387,29469,81886,3221,52983,98992,1917,13602,18974,3283,4309,4840,7724,1728,3204,2160,2005,1920,759,572,834,653,81,30,29,42
11-10-2019,16768,74300,56212,38614,12250,52274,73018,32467,12618,48801,4257,6831,5436,4757,9395,5294,3687,3408,2803,1680,848,695,479,81,58,28,27
12-10-2019,31409,37692,29170,60347,36975,44686,8134,3182,23480,28448,9635,3163,2844,9724,829,8569,997,8316,2934,1903,678,919,958,84,86,45,64
13-10-2019,75348,81461,56878,843,45783,57796,50537,88492,11022,90824,5671,1293,8823,635,5977,3244,8591,5836,8781,7300,554,662,987,70,24,81,34
14-10-2019,64511,54757,74321,64217,49833,88236,14579,31544,10625,63067,175,6159,2177,6553,240,3062,1026,6244,4575,5855,180,375,587,38,50,36,2
15-10-2019,45930,4047,45958,97520,91681,4454,16116,71076,35029,86347,2569,2378,8245,2247,5991,1994,7425,7149,784,6129,864,571,6,23,43,58,37
16-10-2019,83641,45905,8190,23554,42706,99176,96297,68012,71894,27729,4255,1516,105,8173,1708,2225,5015,2461,4216,7545,881,965,941,7,63,29,2
17-10-2019,16461,60560,10958,98368,41858,89840,71070,5064,2809,91444,8278,3049,7147,3777,2300,3153,7445,8515,7837,9339,248,741,73,27,53,73,41
18-10-2019,65897,62332,70093,65042,35283,96019,21703,39059,95237,43629,6248,7459,9477,1095,4885,4718,597,2314,3911,6548,947,744,978,67,62,74,98
19-10-2019,29598,58642,87766,14197,73584,97037,33528,24718,63825,66042,442,9610,9728,5157,4873,2908,3758,567,5337,1977,481,571,310,40,59,19,5
20-10-2019,23749,48495,89676,72788,9171,34992,15073,95947,27643,35175,6813,5943,8417,1450,5960,2968,1819,6261,2935,1631,696,574,478,0,17,47,86
21-10-2019,72174,55833,54527,54789,39984,71630,78833,13134,51347,73940,7130,9105,3374,3527,1413,230,8588,1559,2053,1525,895,889,220,10,42,30,99
22-10-2019,17237,82273,39668,29929,7587,81702,93234,43763,85169,96378,3276,9221,6149,8395,6933,1857,804,7569,2269,2214,566,905,786,41,35,24,21
23-10-2019,8753,23074,53796,44995,10052,21032,4845,82102,34054,87832,836,9500,3879,1660,8560,9233,3785,8237,7335,9796,687,810,702,12,71,60,34
24-10-2019,65074,54557,75914,57738,62690,95919,72248,97762,89807,91520,5619,8089,9918,7084,3716,4007,6243,9756,1804,1015,104,288,290,98,86,99,87
25-10-2019,88584,1811,25902,14580,79748,67800,93887,1482,26679,14613,5557,3563,7863,3462,4721,8049,1521,1207,8103,2535,577,443,676,45,22,26,33
26-10-2019,63309,82597,1042,45534,13101,56080,15913,11793,52668,59759,4970,7119,1571,4468,9468,4042,2876,8790,3705,728,105,487,352,85,94,59,11
27-10-2019,24116,31797,11033,6489,38368,73511,21197,42823,75414,33189,6163,6498,5139,1593,4700,5661,8246,2684,2049,1922,160,334,991,49,28,2,26
28-10-2019,96139,56197,14825,14149,65255,31760,47423,13103,886,65401,5460,1470,2916,7634,6459,2331,4618,7246,4454,9227,266,831,203,1,9,3,17
29-10-2019,42342,41504,27155,37714,56323,14959,17982,90681,97928,5315,4799,7996,4171,5139,1013,9271,563,7163,2343,4972,156,358,667,52,76,43,34
30-10-2019,40698,13263,18823,2599,23878,76689,85196,84446,3642,6211,4068,2030,9545,3250,9371,4054,4727,468,649,9414,749,756,503,26,24,47,15
31-10-2019,88962,54054,70333,47439,91669,86951,9161,8202,36988,79889,9236,7325,1758,5042,2503,3977,2910,3743,7376,524,95,251,301,42,66,12,85
01-11-2019,23568,89592,22392,51423,94433,84645,45814,15761,21162,65511,6416,3652,8503,1764,3152,6278,6970,8420,4072,3486,456,871,639,51,83,72,87
02-11-2019,93894,36798,56510,41495,53725,76107,75567,34646,88093,62567,439,7764,981,9281,3955,2862,3373,1779,1194,1402,459,145,869,65,46,47,68
03-11-2019,40911,97704,79238,75235,76412,47724,63409,58364,22945,35434,9547,9374,2794,1325,160,44,8784,1744,4093,4274,729,403,477,90,20,17,11
04-11-2019,56043,49752,77348,51039,95380,8094,1175,52080,33777,2723,1778,87,2367,8259,4540,6500,5590,5921,3599,4471,676,907,587,75,15,24,74
05-11-2019,63990,1134,71610,17521,54834,6693,90688,3122,95657,68032,2204,7962,9000,5329,9632,1943,2059,357,5663,7303,598,691,251,78,94,48,54
06-11-2019,46181,6584,81119,36209,90226,50602,83100,63371,40915,42443,8823,1193,8658,8684,2758,5732,3244,6871,1288,2076,615,190,805,47,85,42,43
07-11-2019,87024,45295,42291,85731,9496,85455,59201,93266,90956,59440,6983,3,3676,2654,3086,5875,5599,2136,8236,2314,907,400,123,83,95,96,5
08-11-2019,37892,75605,98138,89024,34872,91330,26233,21487,30227,11062,7252,4977,2377,6603,4427,9295,9909,6106,9786,1773,65,825,851,80,28,67,58
09-11-2019,26502,25577,32963,84850,37973,61193,38891,24467,19390,16400,677,5383,195,6291,1185,6193,388,795,7572,800,158,809,398,60,73,3,74
10-11-2019,23310,27335,69710,90559,94433,53428,51348,1833,93126,54321,5391,9244,985,1956,6058,8508,6802,9893,2540,6647,969,205,549,33,57,55,70
11-11-2019,4116,18344,96935,29509,89481,34019,92520,96019,10839,67017,2175,3623,5132,2355,8596,8069,9770,2214,4894,3414,959,52,720,27,51,2,87
12-11-2019,36744,95233,21962,39539,95169,68376,96581,22455,97978,13814,7940,6303,148,6752,1774,4247,3134,8905,9321,1355,92,636,994,55,63,97,7
13-11-2019,29618,14439,14754,71727,16445,65808,65150,77516,99368,30929,1548,2797,3776,728,2679,1138,407,7983,8706,8165,194,980,167,94,68,81,75
14-11-2019,86358,65126,33802,41801,58180,14790,42209,59611,80595,59587,1161,2432,304,1132,7486,7313,1375,9291,7025,7010,113,419,377,91,66,54,65
15-11-2019,9208,6347,77886,81535,21832,30750,72258,34702,37787,49646,8487,783,3949,9305,8974,1692,4091,6961,4371,7855,248,700,883,50,77,19,69
16-11-2019,1682,46487,45968,79292,39785,10737,2403,47020,60879,15656,3142,5510,7726,2114,3693,7019,8149,6800,1798,2546,984,483,163,77,78,35,49
17-11-2019,25000,39087,11213,99168,23575,82229,41624,40981,59821,63521,5652,6693,7917,5371,3971,813,6242,8643,9675,1863,58,930,586,1,2,71,7
18-11-2019,93484,21147,19755,10560,11275,17572,26593,43907,464,31114,7483,5192,251,8012,2600,165,1042,8911,3142,2931,623,634,153,79,38,20,45
19-11-2019,19942,50640,30233,16299,75147,88083,16886,87684,73604,16466,3898,381,1744,4280,5527,1669,5640,6218,1409,1739,158,558,731,51,98,64,63
20-11-2019,72751,52665,21605,49004,35403,71297,5953,44358,47760,52106,9309,7344,7723,3554,2035,6921,5798,5640,59,6158,29,154,112,87,77,30,55
21-11-2019,15315,20924,58886,8284,49520,84703,3705,75368,58258,6850,1776,2035,3104,4264,7257,8789,4195,9643,4743,5310,569,568,731,3,8,12,11
22-11-2019,75178,51146,71345,82930,39838,37990,3039,10717,16023,13472,6723,2554,4756,6248,3573,4831,9595,430,9371,1823,654,788,282,95,90,76,87
23-11-2019,89736,24489,93261,14968,18712,37447,46752,76123,54277,68608,7162,1061,1297,8342,1412,6501,6274,1984,491,5247,968,350,996,80,5,87,25
24-11-2019,31742,79883,88824,79627,64237,49713,76313,70550,10973,90203,1241,9140,8876,739,9172,8578,9565,2341,9079,3650,365,443,306,77,55,91,36
25-11-2019,30468,69114,43626,50636,78039,19189,73156,47974,85285,94624,5798,4758,3407,9131,5508,8026,6013,9650,8584,2013,747,911,147,26,81,85,93
26-11-2019,16031,85310,69892,32691,55619,52057,98443,46435,24042,30684,6917,3895,6420,999,3485,7148,6341,2806,3590,8646,432,307,558,81,42,93,36
27-11-2019,34257,83079,32463,66123,95326,26525,80716,44542,54206,85389,4473,4607,1724,9125,5449,9022,5659,606,6646,8458,340,307,326,7,19,22,79
28-11-2019,23232,38589,20371,92532,88411,34347,29089,21243,44384,74920,4730,8242,4420,5019,9346,5812,6669,5149,7878,7691,114,776,834,86,1,81,16
29-11-2019,40803,78281,35405,76878,45587,3048,86596,36801,45065,39948,9537,3342,6213,838,6352,9422,3465,1631,9325,1345,303,38,134,47,35,66,78
30-11-2019,36896,40418,45200,55320,73650,90181,74775,70584,63268,47390,8148,1792,2794,8419,4786,6863,8893,643,9368,4847,185,551,903,52,62,76,54
01-12-2019,57187,78389,22048,97259,52732,74432,78520,37561,79362,34726,9098,7108,4782,8427,6221,7757,7434,6080,8978,5680,961,15,23,61,90,69,18
02-12-2019,28797,56813,10789,25351,42354,31157,32621,79754,90001,72994,8213,7690,4596,1685,5677,4725,5707,304,841,5838,898,378,362,56,62,97,8
03-12-2019,91897,97144,45720,5846,11895,3106,54177,34937,78044,69193,2368,3165,9937,4957,9768,79,3381,4678,7698,9431,539,711,75,6,8,79,29
04-12-2019,79119,92770,19232,66664,24551,69573,55801,73602,23198,28261,9092,6077,2741,8460,4819,1304,7816,9913,4435,9607,180,473,531,39,55,93,82
05-12-2019,22867,79221,24742,82193,34809,26880,46394,84675,13194,33242,9684,5261,9630,6040,9942,4625,1674,8637,706,9543,192,938,187,90,35,78,75
06-12-2019,82830,97828,51651,94234,39541,24756,93456,80790,55076,74957,2826,7764,1927,2307,9688,9261,2026,8143,1017,1640,487,975,228,84,21,66,25
07-12-2019,60238,57799,11209,23021,79872,56878,82229,45216,55661,53246,6956,956,7728,3141,6968,6916,8828,8306,4592,1636,904,273,582,21,99,68,40
08-12-2019,70840,48639,81448,53586,19956,25150,83500,3325,39976,37619,6944,3729,9163,6592,2549,6178,8639,2290,6867,2566,754,164,169,96,42,77,12
09-12-2019,55076,95857,30076,21812,93192,70815,5021,45931,71559,83836,47,6937,27,7072,4383,7811,9536,4023,4208,3913,294,128,393,87,22,38,1
10-12-2019,99233,4048,90872,74919,34194,57180,98381,71936,60766,36296,6244,9587,6523,1332,2400,6824,764,1716,5809,5722,862,716,387,60,49,54,21
11-12-2019,45585,26900,47799,47976,95101,1642,51778,59422,9554,92597,2550,5459,7120,5357,4847,7910,2238,1778,8224,3918,161,7,599,44,53,15,87
12-12-2019,2447,23701,94768,43773,34312,78176,73739,98699,1948,81694,1223,2760,9504,2227,9658,8562,9140,8035,7369,5301,823,24,875,82,27,1,77
13-12-2019,30476,17496,47249,90117,30651,25932,8860,47643,84575,35326,6388,3260,5848,9692,8728,3876,9586,2561,4060,484,114,493,213,49,16,93,1
14-12-2019,46694,27845,12778,89706,54926,8984,8686,56570,44875,73002,9929,3558,1783,3340,882,1592,3379,5540,6902,6705,902,424,989,21,93,46,91
15-12-2019,20806,49281,65901,43508,27794,38051,45658,31813,50868,79741,4072,2936,4375,827,7376,9802,5104,2614,7132,2627,856,712,995,25,97,53,6
16-12-2019,28068,81159,61513,3897,23690,42853,87854,86579,31960,84663,4296,2222,8323,530,7155,4141,9540,9110,5461,9874,339,301,738,19,73,48,49
17-12-2019,83022,46760,17434,29796,53325,50814,77078,46192,35637,15211,6025,2671,1418,5835,5771,4714,7924,5382,2666,4141,77,681,689,32,72,82,76
18-12-2019,26849,69095,66115,90368,41467,62387,47976,92725,8680,90775,8112,392,8410,4069,1228,9940,5488,8970,4640,2282,58,533,989,84,49,14,13
19-12-2019,46081,65929,60800,1964,92244,51262,73427,39749,79974,93221,326,4460,3350,7249,1211,8884,7033,9489,4958,2673,335,938,962,74,89,75,26
20-12-2019,76684,41910,6910,30143,69037,29537,47250,51557,52763,12088,8078,6047,6181,894,1891,5808,5009,870,7276,1283,186,888,99,94,75,44,87
21-12-2019,24148,45828,57085,32091,58605,57036,35006,94103,47688,45090,1691,9959,7610,1484,2338,5749,7346,7660,6247,4396,975,112,250,26,24,23,5
22-12-2019,43242,56186,16829,17344,87189,3781,77898,46970,48229,79350,7401,5350,6333,9169,459,3226,5870,4924,2296,9308,963,626,80,13,80,53,12
23-12-2019,70724,59175,43469,66412,27929,25035,44244,27602,38312,39603,9701,3435,4191,7196,1451,8284,9602,326,3860,894,974,27,404,52,15,76,7
24-12-2019,75726,42916,94443,9818,12713,69226,35217,35421,59553,56379,2358,2667,3184,103,9354,8479,1902,2984,4433,2562,988,563,88,88,98,94,57
25-12-2019,15181,85030,79992,51324,53607,37461,41086,7428,15004,34330,7542,9772,4758,1551,2159,3049,3494,2513,2576,3026,333,759,418,38,59,2,43
26-12-2019,5939,33589,95549,419,33834,41976,82949,68573,40892,67154,759,5463,4254,2547,3247,7910,8620,958,4482,8274,286,672,54,75,2,74,80
27-12-2019,4477,86108,16664,65637,83666,88494,24451,71826,86158,78134,4583,3655,6878,6318,3563,8319,3495,7084,6518,6966,780,296,702,47,32,41,0
28-12-2019,95201,21900,15098,67305,19780,42810,60054,40807,61786,23635,3323,8242,8327,3211,3288,1776,822,9062,3587,8421,185,936,796,89,65,84,10
29-12-2019,31701,22760,49305,35026,90866,4092,27263,72704,38407,8896,1593,816,4711,1255,8120,4328,6844,4860,6425,3001,527,181,599,85,51,52,55
30-12-2019,18988,48668,47991,35657,18820,19040,74008,3454,47883,3994,2118,3015,7345,1917,3105,1707,1429,7360,7201,4545,319,411,577,61,22,6,81
31-12-2019,94908,49302,18108,56186,15975,14777,32717,67954,48184,62704,9764,4067,3398,4929,5266,1039,5345,9842,3271,9591,790,812,777,14,92,29,48
01-01-2020,32905,86851,69764,91081,72289,81599,94736,57203,69056,10028,5910,591,1570,763,812,7394,4484,2367,8964,9068,487,533,646,58,53,41,29
02-01-2020,73604,27909,96677,59182,26419,25056,94576,96614,6210,71718,7486,1604,8369,5441,329,7801,5812,4287,9782,8338,411,31,776,58,34,88,48
03-01-2020,19143,80801,41658,64482,15807,6706,76479,97337,19586,70550,3284,3273,1823,8386,9338,960,2939,8430,1275,8036,363,587,433,82,89,2,37
04-01-2020,54949,8119,18807,83419,96779,17235,12384,84620,4288,97115,9498,6409,8411,2897,7106,3219,7061,3554,6767,3799,886,753,220,47,71,70,7
05-01-2020,45721,49581,90193,5073,28749,57956,6164,80064,48288,65170,9855,8994,8995,5266,9974,7212,5754,4959,3908,9573,829,162,636,0,43,47,82
06-01-2020,14012,27116,49045,61784,18025,85323,87635,2069,5472,52027,5546,8159,5494,4443,5634,3006,7014,9544,4947,3570,316,638,684,77,89,23,10
07-01-2020,14954,86395,65230,44442,44100,23171,92152,34310,85371,33633,1549,572,5411,1123,9187,2213,5454,1567,9785,8898,469,178,898,16,87,98,28
08-01-2020,78804,5932,92923,97549,20552,17351,91202,31504,95158,87664,4192,6308,5803,9572,1903,7483,7493,5256,1405,4405,775,813,497,91,71,86,45
09-01-2020,91574,89090,67375,62647,89474,48707,37558,65647,17990,68327,4236,8700,1003,3575,7981,4680,1761,8362,6218,8030,327,914,547,8,94,70,5
10-01-2020,26396,7249,62280,65932,53999,82673,38330,80414,92920,24486,5908,3688,5138,7264,1894,4348,5461,9358,686,4760,131,50,958,96,22,91,41
11-01-2020,33658,32909,67989,61821,9815,80307,80281,26090,22437,12380,4151,7277,7224,9694,3891,4778,1030,6,244,8385,876,512,594,35,78,12,8
12-01-2020,90880,20246,7376,98111,60558,1090,36569,440,41981,11569,2615,3860,1044,4242,5420,9608,5129,4131,3935,2159,486,938,957,8,24,53,65
13-01-2020,41244,61359,2004,72103,38414,14156,27571,65092,88749,28307,9615,7828,4464,3784,1657,174,1906,1042,6267,9037,807,43,637,11,51,46,20
14-01-2020,32164,40635,37076,15567,92691,33281,74665,39526,92296,83870,1990,8996,7469,883,9658,8317,9144,8111,488,5748,702,712,628,12,18,7,97
15-01-2020,26710,35188,25581,88005,69977,85413,61620,4874,9021,33,8791,9127,8770,6440,2126,3362,322,1381,4294,6889,151,333,401,54,24,84,33
16-01-2020,72782,22594,39470,47122,93338,58150,78231,16644,36281,68512,5160,5620,1592,3662,4591,6532,312,9899,2437,1629,189,483,518,93,71,64,19
17-01-2020,97571,47197,47647,17744,47592,26520,30084,79871,81710,50342,9731,247,2568,7406,171,9849,8978,7302,5438,464,646,470,572,74,71,84,28
18-01-2020,34706,91118,29837,38146,1080,8089,62709,14042,77255,32218,7951,481,4730,3337,9871,3345,9998,3635,850,8174,849,764,801,89,71,59,48
19-01-2020,70921,78137,52621,9836,49174,25062,29639,72434,50650,72551,2876,1724,2521,811,2216,4705,1224,5372,5371,6946,939,228,392,23,11,34,95
20-01-2020,12850,3659,26439,17297,27533,78672,59665,65497,54163,38041,9951,819,5524,9011,6409,2308,9319,9272,196,2832,148,820,476,13,85,37,44
21-01-2020,38897,9947,29502,67025,40848,77158,57065,97513,74163,35801,2195,3772,3854,2571,7240,5872,635,8119,3443,6493,217,907,387,61,6,55,85
22-01-2020,96449,52583,93321,98092,17331,26817,85451,69594,6675,87955,5529,4843,2949,7470,6176,6348,911,8642,4495,6078,636,657,898,58,9,30,62
23-01-2020,16875,50936,828,85363,81620,37920,68187,88874,41569,48733,2256,7283,7689,3593,4093,380,449,1541,6493,6070,190,797,813,84,71,75,18
24-01-2020,16875,50936,828,85363,81620,37920,68187,88874,41569,48733,2256,7283,7689,3593,4093,380,449,1541,6493,6070,190,797,813,84,71,75,18
25-01-2020,16875,50936,828,85363,81620,37920,68187,88874,41569,48733,2256,7283,7689,3593,4093,380,449,1541,6493,6070,190,797,813,84,71,75,18
26-01-2020,16875,50936,828,85363,81620,37920,68187,88874,41569,48733,2256,7283,7689,3593,4093,380,449,1541,6493,6070,190,797,813,84,71,75,18
27-01-2020,16875,50936,828,85363,81620,37920,68187,88874,41569,48733,2256,7283,7689,3593,4093,380,449,1541,6493,6070,190,797,813,84,71,75,18
28-01-2020,50940,61595,62673,20963,64633,38451,18368,88126,51387,30959,7681,8313,1540,2748,3113,4529,5433,7102,5246,7745,183,207,117,84,90,81,4
29-01-2020,80389,25483,88063,96879,63525,80194,84035,38002,16999,3788,9063,4198,3365,5477,293,2410,115,3721,487,2874,295,877,420,13,28,15,82
30-01-2020,75712,18292,96758,11823,40538,22605,79421,43575,28804,22460,7038,2845,2679,3185,7983,2541,7897,5141,2017,1211,989,352,51,65,23,82,34
